"Minimum order amount is %s","Le montant minimal de commande est %s"
"Move","Déplacer"
"New Terms and Conditions","Nouvelles CGV"
"Please check billing address information.","Vérifiez les informations de l'adresse de facturation."
"Please check shipping address information.","Vérifiez les informations de l'adresse de livraison."
"Please check shipping addresses information.","Vérifiez les informations des adresses de livraison."
"Please choose to register or to checkout as a guest","Choisissez de vous enregistrer ou de passer votre commande en tant qu'invité"
"Please select valid payment method.","Sélectionnez un mode de paiement valide."
"Please specify payment method.","Choisissez un mode de paiement."
"Please specify shipping method.","Choisissez un mode de livraison."
"Please specify shipping methods for all addresses.","Spécifiez le mode de livraison pour chaque adresse."
"Require Customer To Be Logged In To Checkout","Imposer au client d'être connecté pour passer une commande"
"Sorry, guest checkout is not enabled. Please try again or contact store owner.","Désolé, le passage de commande en tant qu'invité n'est pas autorisé. Veuillez réessayer ou contacter le magasin."
"Sorry, guest checkout is not enabled. Please try again or contact the store owner.","Désolé, le passage de commande en tant qu'invité n'est pas autorisé. Veuillez réessayer ou contacter le magasin."
"Subtotal must exceed minimum order amount","Le sous-total doit être supérieur au montant minimal de commande"
"VAT Number","Numéro de TVA"
"Your order cannot be completed at this time as there is no payment methods available for it.","Vous ne pouvez pas continuer votre commande car aucun mode de paiement n'est disponible."
"Your order cannot be completed at this time as there is no shipping methods available for it. Please make necessary changes in your shipping address.","Vous ne pouvez pas continuer votre commande car aucun mode de livraison n'est disponible pour votre adresse."
"Your order has been received.","Votre commande a bien été reçue."
"""%s"" coupon code is not valid.","Le bon de réduction ""%s"" n'est pas valide."
"%s","%s"
"%s / %s rate:","Taux %s / %s :"
"%s for %s","%s pour %s"
"%s order(s) cannot be canceled","%s commandes ne peuvent pas être annulées"
"%s order(s) have been canceled.","%s commandes ont été annulées."
"%s order(s) have been put on hold.","%s commandes ont été bloquées."
"%s order(s) have been released from holding status.","%s commandes ont été débloquées."
"%s order(s) were not put on hold.","%s commandes n'ont pas été bloquées."
"%s order(s) were not released from holding status.","%s commandes n'ont pas été débloquées."
"* - Enter custom price excluding tax","* - Saisissez le prix hors taxe"
"* - Enter custom price including tax","* - Saisissez le prix toutes taxes comprises"
"-- Please Select --","-- Faites un choix --"
"-- Please Select Billing Agreement--","-- Veuillez choisir l'entente de facturation--"
"About This Order:","À propos de cette commande :"
"About This Profile:","À propos de ce profil :"
"About Your Invoice","À propos de votre facture"
"About Your Order","À propos de votre commande"
"About Your Refund","À propos de votre remboursement"
"About Your Shipment","À propos de votre expédition"
"Accept Payment","Acceptez le paiement"
"Accept or Deny Payment","Accepter ou refuser un paiement"
"Account Information","Informations du compte"
"Action","Action"
"Actions","Actions"
"Activate","Activez"
"Active","Actif"
"Add","Ajouter"
"Add Gift Messsage","Ajouter un message cadeau"
"Add New Address","Ajouter une nouvelle adresse"
"Add Order Comments","Ajouter des commentaires de commande"
"Add Products","Ajouter des produits"
"Add Selected Product(s) to Option","Ajouter les produits sélectionnés à l'option"
"Add Selected Product(s) to Order","Ajouter les produits sélectionnés à la commande"
"Add To Order","Ajouter à la commande"
"Add Tracking Number","Ajouter un numéro de suivi"
"Add a gift message for <strong>each gift item</strong>","Ajouter un message cadeau pour <strong>chaque article cadeau</strong>"
"Add a gift message for the <strong>entire order</strong>","Ajouter un message cadeau pour <strong>toute la commande</strong>"
"Add comment to order","Ajouter un commentaire à la commande"
"Add new comment to shipment","Ajouter un commentaire à la livraison"
"Add new tracking number","Ajouter un numéro de suivi"
"Add to Cart","Ajouter au panier"
"Address","Adresse"
"Address model is not defined.","Le modèle d'adresse n'est pas défini."
"Adjustment Fee","Frais de dossier"
"Adjustment Refund","Remboursement des frais de dossier"
"Agreement Information","Information de l'entente"
"Allow Reorder","Autoriser le renouvellement de commande"
"Amount","Montant"
"Amount: %s.","Montant : %s."
"An item option with code %s already exists.","Une option article avec le code %s existe déjà."
"Append Comments","Ajouter les commentaires"
"Apply","Appliquer"
"Apply Coupon Code","Appliquer un bon de réduction"
"Approved the payment online.","Approuvé le paiement en ligne."
"Are you sure you want to accept this payment?","Êtes-vous sûr(e) de vouloir accepter ce paiement ?"
"Are you sure you want to cancel this order?","Êtes-vous sûr(e) de vouloir annuler cet commande ?"
"Are you sure you want to deny this payment?","Êtes-vous sûr(e) de vouloir refuser ce paiement ?"
"Are you sure you want to do this?","Êtes-vous sûr(e) de vouloir effectuer cette opération ?"
"Are you sure you want to send Creditmemo email to customer?","Êtes-vous sûr(e) de vouloir envoyer l'avoir par email au client ?   "
"Are you sure you want to send Invoice email to customer?","Êtes-vous sûr(e) de vouloir de vouloir envoyer la facture par email au client ?"
"Are you sure you want to send Shipment email to customer?","Êtes-vous sûr(e) de vouloir envoyer les information de livraison par email au client ?"
"Are you sure you want to send order email to customer?","Êtes-vous sûr(e) de vouloir envoyer le bon de commande par email au client ?"
"Are you sure you want to void the payment?","Êtes-vous sûr(e) de vouloir envoyer le rejet de paiement par email au client ?"
"Are you sure?","Êtes-vous sûr(e) ?"
"Are you sure? This order will be canceled and a new one will be created instead","Voulez-vous continuer ? Cette commande sera supprimée et une nouvelle sera créée à la place"
"At least a payment ID must be set.","Au moins un ID de paiement doit être sélectionné."
"Authorization","Autorisation"
"Authorized amount of %s.","Montant autorisé de %s."
"Authorizing amount of %s is pending approval on gateway.","Saisir le montant de %s est en attente d'approbation sur la passerelle."
"Back","Retour"
"Back to Billing Agreements","Retour aux ententes de facturation"
"Back to My Orders","Retour à mes commandes"
"Back to Recurring Profiles","Retour aux profils récurrents"
"Backordered","En attente de stock"
"Bestsellers","Meilleures ventes"
"Bill to Name","Nom (Fact.)"
"Billing","Facturation"
"Billing Address","Adresse de facturation"
"Billing Agreement","Entente de facturation"
"Billing Agreement # %s","Entente de facturation n°%s"
"Billing Agreement #%s","Entente de facturation n°%s"
"Billing Agreement View","Vue de l'entente de facturation"
"Billing Agreements","Ententes de facturation"
"Buy %s for price %s","Achetez-en %s pour le prix de %s"
"CSV","CSV"
"Cancel","Annuler"
"Cancel invoice","Annuler la facture"
"Cancel order","Annuler la commande"
"Canceled","Annulée"
"Canceled order offline.","Commande annulée hors ligne."
"Canceled order online.","Commande annulée en ligne."
"Cannot add order history.","Impossible d'ajouter l'historique des commandes."
"Cannot create an empty shipment.","Impossible de créer une livraison vide."
"Cannot determine the field name.","Impossible de déterminer le nom du champ."
"Cannot do invoice for order.","Impossible de faire la facture de la commande."
"Cannot do shipment for order.","Impossible de faire l'expédition de la commande."
"Cannot get order instance","Impossible de mettre la commande instance"
"Cannot get the order instance.","Impossible d'obtenir l'instance de la commande."
"Cannot register an existing credit memo.","Impossible d'enregistrer une note de crédit existantes."
"Cannot register existing invoice","Impossible d'enregistrer une facture existante"
"Cannot register existing shipment","Impossible d'enregistrer l'expédition existants"
"Capture","Capturer"
"Capture Amount","Capturer le montant"
"Capture Offline","Capturer hors ligne"
"Capture Online","Capturer en ligne"
"Capture invoice","Capturer la facture"
"Captured amount of %s online.","Encaissement d'un montant de %s en ligne"
"Capturing amount of %s is pending approval on gateway.","La capture d'un montant de %s est en attente d'approbation sur la passerelle."
"Carrier","Transporteur"
"Carrier/Method","Transporteur/Méthode"
"Change status, add comments","Modifier le statut, ajouter des commentaires"
"Checkout Totals Sort Order","Ordre de tri des totaux de commande"
"City","Ville"
"Click to change shipping method","Cliquer pour changer le mode de livraison"
"Close","Fermer"
"Closed","Fermée"
"Comma-separated.","Séparées par des virgules."
"Comment","Commentaire"
"Comment Text","Texte du commentaire"
"Comments","Commentaires"
"Comments History","Historique de commentaires"
"Company","Société"
"Complete","Terminée"
"Country","Pays"
"Coupons","Bons de réduction"
"Create","Créer"
"Create New Customer","Créer un nouveau client"
